title,url,stage,day,time,mbid,lfm_url,orig_name
FlashMob,,THE GATEWAY,THURSDAY,14:50 - 15:20,41a791c8-2f3f-494a-a663-bcec32d3ee3e,https://www.last.fm/music/FlashMob,FLASHMOB
Fleetmac Wood,http://www.fleetmacwood.com,GREENPEACE,SATURDAY,19:30 - 20:45,,https://www.last.fm/music/Fleetmac+Wood,FLEETMAC WOOD
Floating Points,https://floatingpoints.co.uk/,IICON,SATURDAY,00:45 - 02:15,69d9c5ba-7bba-4cb7-ab32-8ccc48ad4f97,https://www.last.fm/music/Floating+Points,FLOATING POINTS
Floorplan,https://ra.co/dj/floorplan,IICON,SUNDAY,22:45 - 00:15,224d7fb5-1abc-4327-8657-ae1ddc94e1d6,https://www.last.fm/music/Floorplan,FLOORPLAN
Flying Mojito Bros,,STONEBRIDGE BAR,SUNDAY,15:30 - 17:00,,https://www.last.fm/music/Flying+Mojito+Bros,FLYING MOJITO BROS
Foals,https://lifeisyours.foals.co.uk/,OTHER STAGE,FRIDAY,22:30 - 23:45,6a65d878-fcd0-42cf-aff9-ca1d636a8bcc,https://www.last.fm/music/Foals,FOALS
Folly Group,,WILLIAM'S GREEN,SATURDAY,11:30 - 12:10,,https://www.last.fm/music/Folly+Group,FOLLY GROUP
FONTAINES DC,https://fontainesdc.com/,OTHER STAGE,SUNDAY,16:30 - 17:30,,https://www.last.fm/music/FONTAINES+DC,FONTAINES DC
Four Tet,https://www.fourtet.net/,ARCADIA,SATURDAY,00:00 - 01:00,3bcff06f-675a-451f-9075-99e8657047e8,https://www.last.fm/music/Four+Tet,FOUR TET
Morning Side,,STONEBRIDGE BAR,SATURDAY,11:00 - 13:00,,https://www.last.fm/music/Morning+Side,MORNING SIDE
Frank Sanazi,http://www.franksanazi.com,MAVERICKS,SATURDAY,02:43 - 02:53,,https://www.last.fm/music/Frank+Sanazi,FRANK SANAZI
Frank the Dog,https://www.foolsparadise.co.uk/companies/jonhicks/icons/,MAVERICKS,FRIDAY,01:20 - 01:24,,https://www.last.fm/music/Frank+the+Dog,FRANK THE DOG
Frankie Francis,,HMS SWEET CHARITY,SATURDAY,04:00 - 06:00,,https://www.last.fm/music/Frankie+Francis,FRANKIE FRANCIS
Franky Wah,,GLADE,THURSDAY,23:00 - 00:15,,https://www.last.fm/music/Franky+Wah,FRANKY WAH
Freakenstein,,IICON,FRIDAY,04:30 - 06:00,,https://www.last.fm/music/Freakenstein,FREAKENSTEIN
Gabrielle Kwarteng,https://www.gabriellekwarteng.com/,NYC DOWNLOW,SUNDAY,23:15 - 00:25,,https://www.last.fm/music/Gabrielle+Kwarteng,GABRIELLE KWARTENG
gabriels,https://www.gabrielsofficial.com/,THE PARK STAGE,SATURDAY,14:00 - 14:45,,https://www.last.fm/music/gabriels,GABRIELS
Gardna,,BLIND TIGER,FRIDAY,23:00 - 00:00,,https://www.last.fm/music/Gardna,GARDNA
Catching Cairo,,GLADE,SATURDAY,19:30 - 20:30,,https://www.last.fm/music/Catching+Cairo,CATCHING CAIRO
Jem Cooke,,GLADE,SATURDAY,19:30 - 20:30,,https://www.last.fm/music/Jem+Cooke,JEM COOKE
Gareth Jones,,OUTSIDE CIRCUS STAGE,FRIDAY,18:10 - 18:40,9b15927f-c85f-42ca-8228-43d27723f717,https://www.last.fm/music/Gareth+Jones,GARETH JONES
Gecko,,TOAD HALL,THURSDAY,16:15 - 17:00,dc6b1f78-0345-4140-8140-8fd02f5dc7af,https://www.last.fm/music/Gecko,GECKO
Gedz,https://www.instagram.com/gedzdnb/,TOLPUDDLE,FRIDAY,23:30 - 02:00,abc8c902-3611-4fcf-a61a-6a6f4d26e07c,https://www.last.fm/music/Gedz,GEDZ
Gentleman's Dub Club,https://www.gentlemansdubclub.com/,GLADE,SATURDAY,20:50 - 21:50,71333d03-2241-46ea-83c5-bd7a4cb2f913,https://www.last.fm/music/Gentleman%27s+Dub+Club,GENTLEMAN'S DUB CLUB
Geoffrey LaRue,https://ra.co/dj/geoffreylarue-us,THE MEAT RACK,THURSDAY,20:00 - 21:30,,https://www.last.fm/music/Geoffrey+LaRue,GEOFFREY LARUE
George Orange,https://georgeorange.com/,OUTSIDE CIRCUS STAGE,FRIDAY,19:20 - 19:50,,https://www.last.fm/music/George+Orange,GEORGE ORANGE
George Riley,https://www.iambillynomates.com,GREENPEACE,FRIDAY,19:00 - 19:45,,https://www.last.fm/music/George+Riley,GEORGE RILEY
Ghetto Kumbe,,TRUTH STAGE,THURSDAY,02:10 - 03:00,,https://www.last.fm/music/Ghetto+Kumbe,GHETTO KUMBE
Ghetts,https://www.ghetts.co.uk/home/,JOHN PEEL STAGE,SATURDAY,19:30 - 20:30,62ffd9ee-13a1-49ed-8721-d07fd0b2f07d,https://www.last.fm/music/Ghetts,GHETTS
Giant Swan,,WOW,THURSDAY,22:30 - 23:30,,https://www.last.fm/music/Giant+Swan,GIANT SWAN
Gideon,https://ra.co/dj/gideon-uk,NYC DOWNLOW,SATURDAY,02:30 - 04:25,cd7df2ab-c974-4438-b440-baf38332d7aa,https://www.last.fm/music/Gideon,GIDEON
Gin Bowlers,,THE LIZARD STAGE,THURSDAY,00:30 - 01:30,,https://www.last.fm/music/Gin+Bowlers,GIN BOWLERS
Gina Breeze,,THE MEAT RACK,SATURDAY,00:00 - 01:30,,https://www.last.fm/music/Gina+Breeze,GINA BREEZE
Girl In Red,https://worldinred.com/,JOHN PEEL STAGE,FRIDAY,16:30 - 17:30,,https://www.last.fm/music/Girl+In+Red,GIRL IN RED
Glass Animals,https://opensource.glassanimals.com/,OTHER STAGE,SATURDAY,17:15 - 18:15,20395131-fbde-43ce-b141-b700cfdae99c,https://www.last.fm/music/Glass+Animals,GLASS ANIMALS
Gok Wan,http://www.gokwan.com/,GLADE,SUNDAY,21:15 - 22:35,,https://www.last.fm/music/Gok+Wan,GOK WAN
Gong,https://www.gongband.com/,GLADE,FRIDAY,23:00 - 00:30,5927990e-34bb-493f-b5da-b7b28d43698f,https://www.last.fm/music/Gong,GONG
Gorilla Tactics,https://soundcloud.com/gorillatacticsproductions,THE BUG,SATURDAY,17:00 - 18:00,,https://www.last.fm/music/Gorilla+Tactics,GORILLA TACTICS
Go_A,https://go-a-band.com/about,JOHN PEEL STAGE,SATURDAY,11:30 - 12:15,,https://www.last.fm/music/Go_A,GO_A
Grace,,NYC DOWNLOW,THURSDAY,21:55 - 23:55,ecbacc9c-2d18-4bdb-966d-a147931df3d2,https://www.last.fm/music/Grace,GRACE
Grace Petrie,https://gracepetrie.com/,AVALON STAGE,SATURDAY,14:05 - 15:05,5def5b46-569d-4910-a580-db409b399c13,https://www.last.fm/music/Grace+Petrie,GRACE PETRIE
Graham Massey,,FLYING BUS,SATURDAY,00:00 - 02:00,6739352a-3f16-418b-ba43-6c41912badc5,https://www.last.fm/music/Graham+Massey,GRAHAM MASSEY
Grainne Duffy,https://www.grainneduffy.com/,ACOUSTIC STAGE,SATURDAY,15:30 - 16:15,23b4b008-8ae0-4b7a-8452-0d6f8453e29d,https://www.last.fm/music/Grainne+Duffy,GRAINNE DUFFY
Greentea Peng,https://www.greenteapeng.net/#/,WEST HOLTS STAGE,FRIDAY,14:30 - 15:30,,https://www.last.fm/music/Greentea+Peng,GREENTEA PENG
Greg Mahon,,STRUMMERVILLE,SUNDAY,20:00 - 20:15,,https://www.last.fm/music/Greg+Mahon,GREG MAHON
Greg Wilson,,STONEBRIDGE BAR,THURSDAY,17:30 - 19:00,b7b6125c-1e77-4738-8e81-36affa0adc18,https://www.last.fm/music/Greg+Wilson,GREG WILSON
griff,https://www.officialgriff.com/,JOHN PEEL STAGE,FRIDAY,14:00 - 14:45,84b8a3bc-7e45-4b1e-a34c-bb1a99b7bf5e,https://www.last.fm/music/griff,GRIFF
GUEST DJ,,FLYING BUS,SATURDAY,02:00 - 04:00,,https://www.last.fm/music/GUEST+DJ,GUEST DJ
Guillermo Leon,http://www.ciefacilearetenir.com,MAVERICKS,FRIDAY,01:52 - 01:57,8515dc01-af73-4dfa-a69f-a811664f92a3,https://www.last.fm/music/Guillermo+Leon,GUILLERMO LEON
Guilty Pleasures,https://guiltypleasures.co.uk/,WILLIAM'S GREEN,THURSDAY,23:30 - 02:00,,https://www.last.fm/music/Guilty+Pleasures,GUILTY PLEASURES
Guns of Navarone,,THE ROCKET LOUNGE,THURSDAY,00:00 - 01:00,f3531af0-a666-4e9d-ad1d-7251291863e3,https://www.last.fm/music/Guns+of+Navarone,GUNS OF NAVARONE
Gutty,,BABYLON UPRISING,SUNDAY,17:00 - 18:00,,https://www.last.fm/music/Gutty,GUTTY
Guy Collins,http://www.groovyguyshow.com,THE PAVEMENT,THURSDAY,14:00 - 14:30,,https://www.last.fm/music/Guy+Collins,GUY COLLINS
Guy Williams,https://ra.co/dj/guywilliams,THE MEAT RACK,SATURDAY,22:00 - 00:00,2079ce3f-e24c-462a-9c7d-2476f842f2ac,https://www.last.fm/music/Guy+Williams,GUY WILLIAMS
Haai,,SONIC,SATURDAY,22:00 - 23:15,,https://www.last.fm/music/Haai,HAAI
HAIM,http://haimtheband.com/,PYRAMID STAGE,SATURDAY,17:30 - 18:30,aef06569-098f-4218-a577-b413944d9493,https://www.last.fm/music/HAIM,HAIM
Hak BakeR,,THE RUM SHACK,THURSDAY,20:15 - 21:00,,https://www.last.fm/music/Hak+BakeR,HAK BAKER
Halloweens,https://www.halloweensofficial.com/?fbclid=iwar02ujo-fivds2egbtm6fz_vzfht0q-qtnprfmr1cx2txggpwqa9msig1u4,WILLIAM'S GREEN,FRIDAY,12:30 - 13:10,,https://www.last.fm/music/Halloweens,HALLOWEENS
Hannah Holland,https://www.hannahhollandmusic.co.uk/,NYC DOWNLOW,THURSDAY,00:00 - 01:25,1cfdaf11-12d9-43f8-bd94-287aaebb82aa,https://www.last.fm/music/Hannah+Holland,HANNAH HOLLAND
Hannah White,,TOAD HALL,FRIDAY,14:45 - 15:30,,https://www.last.fm/music/Hannah+White,HANNAH WHITE
Hardwicke Circus,https://www.hardwickecircus.tv/,THE RABBIT HOLE,SUNDAY,03:00 - 04:00,,https://www.last.fm/music/Hardwicke+Circus,HARDWICKE CIRCUS
Harmony Tunbridge,https://www.harmonytunbridge.com,THE RABBIT HOLE,SUNDAY,13:00 - 13:30,,https://www.last.fm/music/Harmony+Tunbridge,HARMONY TUNBRIDGE
Harri Mason,http://www.harrimason.com/,THE BANDSTAND,FRIDAY,11:45 - 12:15,,https://www.last.fm/music/Harri+Mason,HARRI MASON
Hayley Mckay,,MANDALA STAGE,THURSDAY,15:00 - 16:00,,https://www.last.fm/music/Hayley+Mckay,HAYLEY MCKAY
Hazey Jane,,MANDALA STAGE,SATURDAY,17:00 - 18:00,bf2fee98-378b-4d50-8240-204840ee4e89,https://www.last.fm/music/Hazey+Jane,HAZEY JANE
Chloé Caillet,https://www.facebook.com/chloecailletdj,GREENPEACE,FRIDAY,23:00 - 00:15,,https://www.last.fm/music/Chlo%C3%A9+Caillet,CHLOÉ CAILLET
Masters,https://www.instagram.com/mazeandmasters,GREENPEACE,FRIDAY,21:45 - 23:00,3fdb13bf-9464-42c2-86c4-1e59bef9cc0d,https://www.last.fm/music/Masters,MASTERS
Maze & Masters,https://www.instagram.com/mazeandmasters,GREENPEACE,FRIDAY,21:45 - 23:00,,https://www.last.fm/music/Maze+&+Masters,MAZE & MASTERS
Maze,https://www.instagram.com/mazeandmasters,GREENPEACE,FRIDAY,21:45 - 23:00,1560a7c0-ac1a-47c0-a293-c35d1506063c,https://www.last.fm/music/Maze,MAZE
Syreeta,https://www.instagram.com/,GREENPEACE,FRIDAY,00:15 - 01:30,da0f9080-8347-4323-88e4-560de540bc50,https://www.last.fm/music/Syreeta,SYREETA
Heard Collective,,MANDALA STAGE,THURSDAY,14:00 - 15:00,,https://www.last.fm/music/Heard+Collective,HEARD COLLECTIVE
Herbie Hancock,https://www.herbiehancock.com/,PYRAMID STAGE,SUNDAY,14:00 - 15:00,27613b78-1b9d-4ec3-9db5-fa0743465fdd,https://www.last.fm/music/Herbie+Hancock,HERBIE HANCOCK
Hercules & Love Affair,https://www.herculesandloveaffair.net/,IICON,THURSDAY,23:30 - 00:25,,https://www.last.fm/music/Hercules+&+Love+Affair,HERCULES & LOVE AFFAIR
Higher Intelligence Agency,https://higherintelligenceagency.wordpress.com/bio/,IICON,FRIDAY,20:00 - 21:15,ca5b0066-9401-4dc7-b96d-7e76f9d655ab,https://www.last.fm/music/Higher+Intelligence+Agency,HIGHER INTELLIGENCE AGENCY
Hobo Jones & the Junkyard Dogs,https://www.facebook.com/hobojonesjunkyarddogs,AVALON STAGE,FRIDAY,13:00 - 13:50,,https://www.last.fm/music/Hobo+Jones+&+the+Junkyard+Dogs,HOBO JONES & THE JUNKYARD DOGS
hodmadoddery,http://www.hodmadoddery.co.uk/,THE BANDSTAND,THURSDAY,14:00 - 15:00,,https://www.last.fm/music/hodmadoddery,HODMADODDERY
Hijinx,https://www.instagram.com/holdtightrecords/,BABYLON UPRISING,SATURDAY,19:00 - 20:00,6308233b-0e03-4c7f-bf29-cc151e914969,https://www.last.fm/music/Hijinx,HIJINX
Supplya,https://www.instagram.com/holdtightrecords/,BABYLON UPRISING,SATURDAY,19:00 - 20:00,,https://www.last.fm/music/Supplya,SUPPLYA
ickle,https://www.instagram.com/holdtightrecords/,BABYLON UPRISING,SATURDAY,19:00 - 20:00,,https://www.last.fm/music/ickle,ICKLE
Hollie Cook,https://holliecook.com/,GLADE,SATURDAY,18:30 - 19:30,806139a2-556b-45d8-bc5e-93e3d898e4ad,https://www.last.fm/music/Hollie+Cook,HOLLIE COOK
Holly Humberstone,https://www.hollyhumberstone.com/,JOHN PEEL STAGE,SATURDAY,14:00 - 14:45,,https://www.last.fm/music/Holly+Humberstone,HOLLY HUMBERSTONE
Honey Dijon,https://ra.co/dj/misshoneydijon,NYC DOWNLOW,FRIDAY,02:50 - 04:15,,https://www.last.fm/music/Honey+Dijon,HONEY DIJON
Honeyglaze,,BBC MUSIC INTRODUCING,SATURDAY,17:20 - 17:45,,https://www.last.fm/music/Honeyglaze,HONEYGLAZE
Horsegirl,https://horsegirlmusic.com/?fbclid=iwar0x5uopdxp-incby6-ninzybysorlev0t1djklbtudzf7dlsija15gtffe,WILLIAM'S GREEN,FRIDAY,17:30 - 18:10,,https://www.last.fm/music/Horsegirl,HORSEGIRL
Horsy,https://www.youtube.com/horsymusic,BREAD AND ROSES,SUNDAY,02:20 - 03:00,,https://www.last.fm/music/Horsy,HORSY
Inja,,SONIC,SUNDAY,17:00 - 19:00,c07a3143-9aae-4a82-9155-9eddc7c84191,https://www.last.fm/music/Inja,INJA
Hospital,,SONIC,SUNDAY,17:00 - 19:00,d314bf53-b163-4102-b779-3fccd79b2780,https://www.last.fm/music/Hospital,HOSPITAL
Whiney,,SONIC,SUNDAY,17:00 - 19:00,aff2bdbe-6fd6-43be-a6de-f1cc5cab8261,https://www.last.fm/music/Whiney,WHINEY
Lens,,SONIC,SUNDAY,17:00 - 19:00,feaeda61-3657-4f4c-86a6-9332588322a0,https://www.last.fm/music/Lens,LENS
Metrik,,SONIC,SUNDAY,17:00 - 19:00,2744b622-aaaf-467a-8641-d0deffbe43ac,https://www.last.fm/music/Metrik,METRIK
Spy,https://www.hospitalrecords.com/,ARCADIA,SUNDAY,01:30 - 02:30,e68e0685-c79a-4e6d-a618-a5cebc7ccef8,https://www.last.fm/music/Spy,SPY
Grafix,https://www.hospitalrecords.com/,ARCADIA,SUNDAY,01:30 - 02:30,c02a5966-b5c4-483a-8326-483edcf3680e,https://www.last.fm/music/Grafix,GRAFIX
Solah,https://www.hospitalrecords.com/,ARCADIA,SUNDAY,01:30 - 02:30,,https://www.last.fm/music/Solah,SOLAH
UNGLUED,https://www.hospitalrecords.com/,ARCADIA,SUNDAY,01:30 - 02:30,,https://www.last.fm/music/UNGLUED,UNGLUED
Hothouse Flowers,http:// http://www.hothouseflowers.com,ACOUSTIC STAGE,FRIDAY,18:30 - 19:30,9ddb555e-4cf2-4d76-a9d5-7627988cf6ab,https://www.last.fm/music/Hothouse+Flowers,HOTHOUSE FLOWERS
Husband,,THE MEAT RACK,FRIDAY,00:00 - 01:30,,https://www.last.fm/music/Husband,HUSBAND
Hussain Manawer,https://www.instagram.com/hussainmanawer,GREENPEACE,SUNDAY,11:00 - 12:00,,https://www.last.fm/music/Hussain+Manawer,HUSSAIN MANAWER
Charlotte Haining,,SONIC,SUNDAY,22:00 - 23:00,dd9270c9-c9d5-4c37-b998-1c7d4d688236,https://www.last.fm/music/Charlotte+Haining,CHARLOTTE HAINING
I. JORDAN,,WOW,THURSDAY,21:00 - 22:30,,https://www.last.fm/music/I.+JORDAN,I. JORDAN
Idles,https://www.idlesband.com/,OTHER STAGE,FRIDAY,18:45 - 19:45,be465d4f-c28d-4ba1-94ab-ebaada7db8af,https://www.last.fm/music/Idles,IDLES
Imelda May,https://www.imeldamay.co.uk/,AVALON STAGE,SUNDAY,21:20 - 22:20,cf7560ef-7714-477e-b4cd-59de0a2d11fb,https://www.last.fm/music/Imelda+May,IMELDA MAY
Imogen,,THE TEMPLE,FRIDAY,23:15 - 00:15,b80de5b7-621c-4766-a601-2d606b20c1e9,https://www.last.fm/music/Imogen,IMOGEN
In Dub We Trust,https://babylonuprising.com/,BABYLON UPRISING,FRIDAY,12:00 - 14:00,,https://www.last.fm/music/In+Dub+We+Trust,IN DUB WE TRUST
Inhaler,https://www.inhaler.band/,JOHN PEEL STAGE,FRIDAY,15:15 - 16:00,f93198b1-6f68-4c9a-aa09-cfeab88fb8cd,https://www.last.fm/music/Inhaler,INHALER
Inja & Chris Munky,https://soundcloud.com/gardna,BLIND TIGER,FRIDAY,01:00 - 02:00,,https://www.last.fm/music/Inja+&+Chris+Munky,INJA & CHRIS MUNKY
Inner Totality,http://www.ryewax.com,TOLPUDDLE,SUNDAY,17:00 - 19:00,,https://www.last.fm/music/Inner+Totality,INNER TOTALITY
Intergalactic Brasstronauts,https://intergalacticbrasstronauts.bandcamp.com/album/music-for-the-people,TRUTH STAGE,THURSDAY,16:00 - 16:45,,https://www.last.fm/music/Intergalactic+Brasstronauts,INTERGALACTIC BRASSTRONAUTS
Irish Mythen,https://www.irishmythen.com/,ACOUSTIC STAGE,FRIDAY,14:30 - 15:10,,https://www.last.fm/music/Irish+Mythen,IRISH MYTHEN
Isaac Ferry,https://soundcloud.com/isaacferry,RABBIT HOLE'S FUNKINGHAM PALACE,SATURDAY,01:00 - 02:00,,https://www.last.fm/music/Isaac+Ferry,ISAAC FERRY
ishmael ensemble,http://ishmaelensemble.com/,WEST HOLTS STAGE,SUNDAY,11:00 - 12:00,,https://www.last.fm/music/ishmael+ensemble,ISHMAEL ENSEMBLE
Ivy Lab,,THE RUM SHACK,FRIDAY,03:00 - 04:00,05a8fca6-3178-4f95-ad82-d325bc6102fe,https://www.last.fm/music/Ivy+Lab,IVY LAB
JABBA THE SLUT,,HMS SWEET CHARITY,THURSDAY,22:30 - 00:00,,https://www.last.fm/music/JABBA+THE+SLUT,JABBA THE SLUT
Arlo,,FLYING BUS,THURSDAY,20:40 - 22:30,b3911325-ae55-4131-943f-cbd9027e0040,https://www.last.fm/music/Arlo,ARLO
Jack Tyson Charles,,THE LIZARD STAGE,THURSDAY,18:00 - 19:00,,https://www.last.fm/music/Jack+Tyson+Charles,JACK TYSON CHARLES
Jack Valero,https://www.jackvalero.com/,STRUMMERVILLE,SUNDAY,17:00 - 17:40,,https://www.last.fm/music/Jack+Valero,JACK VALERO
Jaguar,,SONIC,FRIDAY,15:00 - 16:30,f42fb898-9fb2-4e87-b313-7bbd1fca790d,https://www.last.fm/music/Jaguar,JAGUAR
Jam Scones,,THE RUM SHACK,SUNDAY,23:00 - 00:00,,https://www.last.fm/music/Jam+Scones,JAM SCONES
Jamala,,TOAD HALL,SATURDAY,02:00 - 03:00,3d264dc4-b1f2-409f-8ab4-3d17d8b42b02,https://www.last.fm/music/Jamala,JAMALA
James Hillard,https://www.horsemeatdiscoberlin.com/,NYC DOWNLOW,FRIDAY,04:20 - 05:55,,https://www.last.fm/music/James+Hillard,JAMES HILLARD
Jamie Roy,https://www.instagram.com/jamie_roy_,GREENPEACE,SUNDAY,21:30 - 22:30,,https://www.last.fm/music/Jamie+Roy,JAMIE ROY
Jamie T,https://jamie-t.com/,JOHN PEEL STAGE,SATURDAY,22:30 - 23:45,bc883961-64d4-46b3-8b1c-64009854291c,https://www.last.fm/music/Jamie+T,JAMIE T
Jamie Webster,http://www.jamiewebstermusic.com,LEFT FIELD,FRIDAY,19:30 - 20:30,,https://www.last.fm/music/Jamie+Webster,JAMIE WEBSTER
Jamz Supernova B2B Sam Interface,https://www.instagram.com/jamzsupernova,GREENPEACE,SUNDAY,00:00 - 01:00,,https://www.last.fm/music/Jamz+Supernova+B2B+Sam+Interface,JAMZ SUPERNOVA B2B SAM INTERFACE
Jamz Supernova,,STONEBRIDGE BAR,FRIDAY,23:00 - 05:00,,https://www.last.fm/music/Jamz+Supernova,JAMZ SUPERNOVA
Sam Interface,,STONEBRIDGE BAR,FRIDAY,23:00 - 05:00,,https://www.last.fm/music/Sam+Interface,SAM INTERFACE
Jeshi,,STONEBRIDGE BAR,FRIDAY,23:00 - 05:00,,https://www.last.fm/music/Jeshi,JESHI
Jane Weaver,https://janeweavermusic.com/,WILLIAM'S GREEN,SATURDAY,19:30 - 20:10,9f1e8554-0d64-4095-8259-73730e15ae2b,https://www.last.fm/music/Jane+Weaver,JANE WEAVER
JARV IS,https://www.jarviscocker.net/,THE PARK STAGE,SUNDAY,19:45 - 20:45,,https://www.last.fm/music/JARV+IS,JARV IS
Jason Kwan,https://instagram.com/jasonkwanmusic,BREAD AND ROSES,SUNDAY,18:45 - 19:30,,https://www.last.fm/music/Jason+Kwan,JASON KWAN
Jelani Blackman,,THE RUM SHACK,FRIDAY,00:00 - 00:30,,https://www.last.fm/music/Jelani+Blackman,JELANI BLACKMAN
Jerri Hart,http://www.jerrihart.com,CROONER'S CORNER,THURSDAY,15:30 - 16:15,,https://www.last.fm/music/Jerri+Hart,JERRI HART
Jesca Hoop,http://www.jescahoop.com/,WILLIAM'S GREEN,SUNDAY,14:30 - 15:10,b5330942-ffdf-49cb-8a13-b5d7b5d67bff,https://www.last.fm/music/Jesca+Hoop,JESCA HOOP
Jesse Dayton,https://www.jessedayton.com/,STRUMMERVILLE,THURSDAY,18:00 - 18:40,af20bc05-89d1-4390-b4f1-2080a341a6b6,https://www.last.fm/music/Jesse+Dayton,JESSE DAYTON
Jesse Malin,https://www.jessemalin.com/,STRUMMERVILLE,THURSDAY,19:00 - 19:40,db0fc330-1fa1-43f8-a33f-33eaf6a97d78,https://www.last.fm/music/Jesse+Malin,JESSE MALIN
Jessie Ware,https://www.jessieware.com/,THE PARK STAGE,SATURDAY,23:00 - 00:15,6ed40778-8d03-4a5c-ad35-93cf814627c9,https://www.last.fm/music/Jessie+Ware,JESSIE WARE
JFB,https://soundcloud.com/jfbdj,VILLAGE INN,SATURDAY,19:00 - 21:00,f5363459-392a-40b0-abdc-e469ec415a4b,https://www.last.fm/music/JFB,JFB
Jim Bitch,,BLIND TIGER,SATURDAY,00:00 - 01:00,,https://www.last.fm/music/Jim+Bitch,JIM BITCH
Stivs,,THE SALON CAROUSEL,SUNDAY,04:00 - 05:00,24348d08-c802-4bbf-85ab-084223e1baed,https://www.last.fm/music/Stivs,STIVS
Jinx In Dub,,THE RUM SHACK,FRIDAY,23:00 - 00:00,aa47b1ff-0f64-4e04-9bc6-e8c13b953a92,https://www.last.fm/music/Jinx+In+Dub,JINX IN DUB
JJ Sterry,,STRUMMERVILLE,SATURDAY,18:45 - 19:15,,https://www.last.fm/music/JJ+Sterry,JJ STERRY
Jo Nathan,,THE MEAT RACK,SUNDAY,02:15 - 03:30,,https://www.last.fm/music/Jo+Nathan,JO NATHAN
Joe Strouzer,,THE LIZARD STAGE,SUNDAY,17:00 - 18:00,,https://www.last.fm/music/Joe+Strouzer,JOE STROUZER
John Digweed,,GLADE,FRIDAY,00:40 - 02:55,68cac857-3147-43d0-879e-c63dc9c82014,https://www.last.fm/music/John+Digweed,JOHN DIGWEED
John E Vistic,https://vistic.co.uk/,THE BANDSTAND,SUNDAY,17:00 - 17:40,,https://www.last.fm/music/John+E+Vistic,JOHN E VISTIC
John Monkman,https://soundcloud.com/johnmonkman,RABBIT HOLE'S FUNKINGHAM PALACE,SUNDAY,02:00 - 03:00,,https://www.last.fm/music/John+Monkman,JOHN MONKMAN
Johnny Voltik,https://www.youtube.com/watch?v=4oryp1i_mac&ab_channel=jv86,TRUTH STAGE,SATURDAY,02:20 - 02:50,,https://www.last.fm/music/Johnny+Voltik,JOHNNY VOLTIK
JollyRoger,,MANDALA STAGE,SUNDAY,18:00 - 19:00,,https://www.last.fm/music/JollyRoger,JOLLYROGER
Jon Carter,https://www.instagram.com/jonrichardcarter,GREENPEACE,THURSDAY,22:30 - 00:00,1250b5ea-f3e5-4603-a610-96a36e48a71a,https://www.last.fm/music/Jon+Carter,JON CARTER
Jon Hicks,https://www.foolsparadise.co.uk/companies/jonhicks/icons/,OUTSIDE CIRCUS STAGE,FRIDAY,14:05 - 14:20,,https://www.last.fm/music/Jon+Hicks,JON HICKS
Jools Butterfield,https://ra.co/dj/wesbaggaley,THE MEAT RACK,SUNDAY,01:00 - 02:15,,https://www.last.fm/music/Jools+Butterfield,JOOLS BUTTERFIELD
Josh Ludlow,https://soundcloud.com/makeadance,RABBIT HOLE'S FUNKINGHAM PALACE,SUNDAY,23:00 - 00:00,,https://www.last.fm/music/Josh+Ludlow,JOSH LUDLOW
JOVIALE,,BBC MUSIC INTRODUCING,SUNDAY,16:10 - 16:35,,https://www.last.fm/music/JOVIALE,JOVIALE
Joy Anonymous,https://www.instagram.com/joyanonymous/?igshid=ymmymta2m2y=,THE BUG,SUNDAY,19:00 - 20:00,,https://www.last.fm/music/Joy+Anonymous,JOY ANONYMOUS
Joy Crookes,https://www.joycrookes.com/,PYRAMID STAGE,SATURDAY,13:15 - 14:00,,https://www.last.fm/music/Joy+Crookes,JOY CROOKES
Joy Orbison,https://joy-orbison.com/,IICON,SATURDAY,03:00 - 04:30,8542f9a4-bd91-4066-91cf-359d2d9950db,https://www.last.fm/music/Joy+Orbison,JOY ORBISON
Juan Ramos,https://ra.co/dj/juanramos,IICON,SUNDAY,20:00 - 21:15,,https://www.last.fm/music/Juan+Ramos,JUAN RAMOS
Julian Gaskell & His Ragged Trousered Philanthropists,https://juliangaskell.co.uk/portfolio/julian-gaskell-his-ragged-trousered-philanthropists/,THE BANDSTAND,SUNDAY,19:15 - 20:00,c91ba8b8-f9ad-4ef6-887c-db2b6230a177,https://www.last.fm/music/Julian+Gaskell+&+His+Ragged+Trousered+Philanthropists,JULIAN GASKELL & HIS RAGGED TROUSERED PHILANTHROPISTS
Julie Abbe,,TOAD HALL,SUNDAY,01:30 - 02:30,,https://www.last.fm/music/Julie+Abbe,JULIE ABBE
july 7,,BBC MUSIC INTRODUCING,SUNDAY,14:30 - 14:55,,https://www.last.fm/music/july+7,JULY 7
junior bill,http://juniorbill.co.uk/info,THE BANDSTAND,SATURDAY,22:30 - 23:30,,https://www.last.fm/music/junior+bill,JUNIOR BILL
Junior Jungle,https://www.juniorjungleparty.com,GREENPEACE,SATURDAY,11:00 - 12:30,,https://www.last.fm/music/Junior+Jungle,JUNIOR JUNGLE
Just 4 Funk,,THE SUMMER HOUSE,FRIDAY,15:55 - 16:30,,https://www.last.fm/music/Just+4+Funk,JUST 4 FUNK
Just Mustard,https://justmustard.ie/,JOHN PEEL STAGE,SUNDAY,11:15 - 12:00,,https://www.last.fm/music/Just+Mustard,JUST MUSTARD
