title,url,stage,day,time,mbid,lfm_url,orig_name
DJ Dick,https://www.instagram.com/casey_a_p/?hl=en,GREENPEACE STAGE,SATURDAY,14:45 - 15:30,9f141ffc-d725-4eef-ac05-0d322f77625a,https://www.last.fm/music/DJ+Dick,DJ DICK
DJ Die,,SONIC,FRIDAY,16:30 - 17:30,ddf2fef8-21e4-460b-bc9b-5b64a4ee7399,https://www.last.fm/music/DJ+Die,DJ DIE
DJ Fizzy Gillespie,https://soundcloud.com/djfizzygillespie,TRUTH STAGE,THURSDAY,02:05 - 02:20,,https://www.last.fm/music/DJ+Fizzy+Gillespie,DJ FIZZY GILLESPIE
DJ Greg Wilson,,THE RABBIT HOLE,SATURDAY,22:00 - 23:00,,https://www.last.fm/music/DJ+Greg+Wilson,DJ GREG WILSON
Dj Guajiro,,GULLY BLUES,FRIDAY,01:30 - 03:00,,https://www.last.fm/music/Dj+Guajiro,DJ GUAJIRO
DJ Hiphoppapotamus,,SPACEPORT,SUNDAY,14:00 - 15:00,,https://www.last.fm/music/DJ+Hiphoppapotamus,DJ HIPHOPPAPOTAMUS
DJ Hybrid,https://www.facebook.com/djhybriduk/,THE SALON CAROUSEL,SUNDAY,03:00 - 04:00,,https://www.last.fm/music/DJ+Hybrid,DJ HYBRID
DJ Hype,http://www.playaz.co.uk,THE TEMPLE,THURSDAY,22:00 - 23:00,315a3523-c8ef-4445-83d7-2d9acd38d1ff,https://www.last.fm/music/DJ+Hype,DJ HYPE
DJ Jigüe,http://guampara.com/en/dj-jigue/,THE RUM SHACK,SATURDAY,03:00 - 04:00,,https://www.last.fm/music/DJ+Jig%C3%BCe,DJ JIGÜE
DJ Jigüe & El Menor,http://guampara.com/en/dj-jigue/,THE RUM SHACK,SATURDAY,03:00 - 04:00,,https://www.last.fm/music/DJ+Jig%C3%BCe+&+El+Menor,DJ JIGÜE & EL MENOR
El Menor,http://guampara.com/en/dj-jigue/,THE RUM SHACK,SATURDAY,03:00 - 04:00,,https://www.last.fm/music/El+Menor,EL MENOR
DJ Josko,,GLADE LOUNGE,SUNDAY,19:30 - 21:00,,https://www.last.fm/music/DJ+Josko,DJ JOSKO
DJ Katy,https://facebook.com/katyb/,TOLPUDDLE,FRIDAY,17:00 - 19:00,,https://www.last.fm/music/DJ+Katy,DJ KATY
DJ Lorraine,,GLADE LOUNGE,THURSDAY,18:00 - 20:00,,https://www.last.fm/music/DJ+Lorraine,DJ LORRAINE
DJ Mr Wilson,,THE RABBIT HOLE,SUNDAY,18:30 - 19:00,,https://www.last.fm/music/DJ+Mr+Wilson,DJ MR WILSON
Booty Bass,,NO AVERAGE GROOVE,THURSDAY,18:00 - 21:00,,https://www.last.fm/music/Booty+Bass,BOOTY BASS
DJ Prophecy,,SPACEPORT,THURSDAY,19:15 - 20:15,,https://www.last.fm/music/DJ+Prophecy,DJ PROPHECY
dj question mark,,TRUTH STAGE,THURSDAY,22:00 - 22:20,,https://www.last.fm/music/dj+question+mark,DJ QUESTION MARK
DJ Savage Henry,http://www.thesalthousestudio.com,GREENPEACE STAGE,THURSDAY,17:00 - 17:30,,https://www.last.fm/music/DJ+Savage+Henry,DJ SAVAGE HENRY
DJ Seinfeld,https://www.facebook.com/djseinfeld,THE BEAT HOTEL,THURSDAY,22:30 - 00:00,,https://www.last.fm/music/DJ+Seinfeld,DJ SEINFELD
Dj spikey,https://www.soundcloud.com/spikey,GLADE,FRIDAY,01:40 - 02:50,,https://www.last.fm/music/Dj+spikey,DJ SPIKEY
Tony Andrews,https://www.soundcloud.com/spikey,GLADE,FRIDAY,01:40 - 02:50,,https://www.last.fm/music/Tony+Andrews,TONY ANDREWS
DJ Spinall,http://www.djspinall.com/,GULLY BLUES,SATURDAY,23:00 - 00:30,,https://www.last.fm/music/DJ+Spinall,DJ SPINALL
Jim Bitch,https://www.facebook.com/stivs-tunes-250203335037262/,THE SALON CAROUSEL,SUNDAY,04:00 - 05:00,,https://www.last.fm/music/Jim+Bitch,JIM BITCH
DJ Storm,,STONEBRIDGE,SUNDAY,02:30 - 04:00,e7ea5c77-c9f1-45be-82a4-570964b603b8,https://www.last.fm/music/DJ+Storm,DJ STORM
DJ Tahira,https://soundcloud.com/tahira,WORMHOLE,SUNDAY,02:00 - 04:00,,https://www.last.fm/music/DJ+Tahira,DJ TAHIRA
DJ Vadim,,THE BUG,SUNDAY,18:00 - 19:00,66fce392-d89d-4eaa-a346-c50aa1021f00,https://www.last.fm/music/DJ+Vadim,DJ VADIM
Kiko Bun,,THE BUG,SUNDAY,18:00 - 19:00,,https://www.last.fm/music/Kiko+Bun,KIKO BUN
DJ Vantoosh,,GREENPEACE STAGE,FRIDAY,14:45 - 15:30,,https://www.last.fm/music/DJ+Vantoosh,DJ VANTOOSH
DJ Von,,NO AVERAGE GROOVE,FRIDAY,01:00 - 03:00,,https://www.last.fm/music/DJ+Von,DJ VON
DJ Yoda,http://djyoda.co.uk,GREENPEACE STAGE,SATURDAY,22:00 - 23:10,c266a7ab-7b9f-478f-a26d-91c5f8f04c7c,https://www.last.fm/music/DJ+Yoda,DJ YODA
DNR,,BLIND TIGER,FRIDAY,18:00 - 19:00,7d435941-e94d-4a30-9734-5c45ecb11456,https://www.last.fm/music/DNR,DNR
Don Letts,https://www.donletts.com/,GLADE,SUNDAY,17:20 - 18:20,,https://www.last.fm/music/Don+Letts,DON LETTS
Double Agent 7,https://doubleagent7.com/,THE BEAT HOTEL,WEDNESDAY,13:30 - 15:00,,https://www.last.fm/music/Double+Agent+7,DOUBLE AGENT 7
Dr Meaker,https://www.drmeaker.com,GLADE,FRIDAY,15:35 - 16:20,c79a2879-32b3-420a-947a-da199e99a1b4,https://www.last.fm/music/Dr+Meaker,DR MEAKER
DREAM NAILS,https://dreamnails.bandcamp.com/,TRUTH STAGE,SUNDAY,19:45 - 20:30,,https://www.last.fm/music/DREAM+NAILS,DREAM NAILS
Dream Wife,https://dreamwife.co/,LEFT FIELD,FRIDAY,19:30 - 20:30,,https://www.last.fm/music/Dream+Wife,DREAM WIFE
Dreems,https://www.facebook.com/dreemsdreems,THE BEAT HOTEL,THURSDAY,13:30 - 15:00,63b8e55c-ee5a-458b-baba-5515a12daea4,https://www.last.fm/music/Dreems,DREEMS
Dry White Bones,,CROISSANT NEUF,THURSDAY,22:15 - 23:15,,https://www.last.fm/music/Dry+White+Bones,DRY WHITE BONES
Dub Boy,,BABYLON UPRISING,SUNDAY,15:00 - 17:00,,https://www.last.fm/music/Dub+Boy,DUB BOY
Dub Pistols,http://dubpistolsmusic.co.uk/,GLADE,FRIDAY,20:00 - 21:00,5483e1c0-14ca-4ec4-9b03-c4e987420e4e,https://www.last.fm/music/Dub+Pistols,DUB PISTOLS
Dungeon Meat,https://www.facebook.com/dungeonmeat/,NYC DOWNLOW,THURSDAY,21:30 - 23:00,9c3cdb02-35e9-42b8-81c2-afb6e77add3a,https://www.last.fm/music/Dungeon+Meat,DUNGEON MEAT
Dusky,https://twitter.com/duskymusic,FLYING BUS,SUNDAY,03:00 - 04:00,9feea1d6-3e4e-4d3c-b84a-87a12f7cbf94,https://www.last.fm/music/Dusky,DUSKY
dutchie,,THE BUG,SUNDAY,19:00 - 19:30,,https://www.last.fm/music/dutchie,DUTCHIE
Dutty Moonshine Big Band,https://soundcloud.com/duttymoonshine,TRUTH STAGE,SATURDAY,02:50 - 03:50,,https://www.last.fm/music/Dutty+Moonshine+Big+Band,DUTTY MOONSHINE BIG BAND
Dylan Cartlidge,,GREENPEACE STAGE,THURSDAY,13:00 - 13:30,,https://www.last.fm/music/Dylan+Cartlidge,DYLAN CARTLIDGE
E-Coli,https://en-gb.facebook.com/ecolimusic/,THE SALON CAROUSEL,THURSDAY,02:00 - 03:00,,https://www.last.fm/music/E-Coli,E-COLI
Ead Wood,https://soundcloud.com/eadwood,CROISSANT NEUF,SUNDAY,14:30 - 15:30,,https://www.last.fm/music/Ead+Wood,EAD WOOD
Earl Raff & Danny Gerrard,https://facebook.com/earlraffdannygerrard/,TOLPUDDLE,FRIDAY,23:00 - 02:00,,https://www.last.fm/music/Earl+Raff+&+Danny+Gerrard,EARL RAFF & DANNY GERRARD
Easy Life,https://www.easylifemusic.com/,BBC MUSIC INTRODUCING,FRIDAY,19:40 - 20:05,,https://www.last.fm/music/Easy+Life,EASY LIFE
Eat Static,,GLADE,SUNDAY,00:00 - 01:30,9cd39202-6c67-400a-b96e-df351c9f9484,https://www.last.fm/music/Eat+Static,EAT STATIC
Eats Everything,,THE TEMPLE,SUNDAY,00:00 - 02:00,dd64ccdc-8087-47ab-8774-a40a4c37a3d9,https://www.last.fm/music/Eats+Everything,EATS EVERYTHING
Ed Cox & E-Coli,https://soundcloud.com/e-coli/sets/ed-cox-e-coli-la-alchemista-ep,TRUTH STAGE,FRIDAY,05:00 - 06:00,,https://www.last.fm/music/Ed+Cox+&+E-Coli,ED COX & E-COLI
Ed The Dog,,BBC MUSIC INTRODUCING,SATURDAY,16:25 - 16:50,,https://www.last.fm/music/Ed+The+Dog,ED THE DOG
Elephant Sessions,https://www.elephantsessions.com/,AVALON STAGE,FRIDAY,15:40 - 16:35,,https://www.last.fm/music/Elephant+Sessions,ELEPHANT SESSIONS
Elijah & Skilliam,,GULLY BLUES,SUNDAY,19:00 - 20:00,d11467b0-0a9b-421b-b085-4f975dbffc77,https://www.last.fm/music/Elijah+&+Skilliam,ELIJAH & SKILLIAM
Eliza Rose,https://www.facebook.com/elizarosemusic,THE BEAT HOTEL,WEDNESDAY,16:30 - 18:00,,https://www.last.fm/music/Eliza+Rose,ELIZA ROSE
Eliza,https://www.elizalovechild.com/,PUSSY PARLURE,FRIDAY,20:00 - 20:45,17f56346-c22d-439f-ae6d-7bc6f5548fa6,https://www.last.fm/music/Eliza,ELIZA
Ellie Stokes,,GULLY BLUES,THURSDAY,21:00 - 23:00,,https://www.last.fm/music/Ellie+Stokes,ELLIE STOKES
Ellis Roberts,,SONIC,SATURDAY,13:00 - 14:15,,https://www.last.fm/music/Ellis+Roberts,ELLIS ROBERTS
Elvana,https://www.elvana.co.uk,WILLIAM'S GREEN,THURSDAY,21:30 - 22:10,,https://www.last.fm/music/Elvana,ELVANA
Elvé,,BABYLON UPRISING,SATURDAY,21:30 - 22:30,,https://www.last.fm/music/Elv%C3%A9,ELVÉ
Emerald,,SONIC,SUNDAY,19:30 - 21:00,dbace79f-5f06-40c2-a595-542a306dbbc0,https://www.last.fm/music/Emerald,EMERALD
Emily Dust,,BABYLON UPRISING,THURSDAY,19:00 - 22:00,,https://www.last.fm/music/Emily+Dust,EMILY DUST
Emma-Jean Thackray's WALRUS,http://emmajeanthackray.com/,PUSSY PARLURE,FRIDAY,14:30 - 15:15,,https://www.last.fm/music/Emma-Jean+Thackray%27s+WALRUS,EMMA-JEAN THACKRAY'S WALRUS
Emma-Jean Thackray,https://emmajeanthackray.bandcamp.com/,WORMHOLE,FRIDAY,22:00 - 23:00,,https://www.last.fm/music/Emma-Jean+Thackray,EMMA-JEAN THACKRAY
Employed To Serve,https://www.employedtoserve.com/,SCUM,THURSDAY,22:00 - 22:45,,https://www.last.fm/music/Employed+To+Serve,EMPLOYED TO SERVE
Entombed AD,https://www.entombedad.com/,SCUM,THURSDAY,00:15 - 01:15,,https://www.last.fm/music/Entombed+AD,ENTOMBED AD
Eric Bibb,http://ericbibb.com,ACOUSTIC STAGE,FRIDAY,18:30 - 19:30,2eb6240d-f5e7-4ba4-8003-2c5b2d651dfb,https://www.last.fm/music/Eric+Bibb,ERIC BIBB
Erick Morillo,https://www.facebook.com/erickmorilloofficial/,NYC DOWNLOW,FRIDAY,03:00 - 04:30,9e983d4f-9436-44f4-a936-ef76396cb73a,https://www.last.fm/music/Erick+Morillo,ERICK MORILLO
Eris Drew,https://www.instagram.com/erisdrew/ https://www.residentadvisor.net/dj/erisdrew https://soundcloud.com/eris-drew,THE TEMPLE,SUNDAY,02:00 - 03:30,,https://www.last.fm/music/Eris+Drew,ERIS DREW
Euphonique,http://djeuphonique.com,SAMULA,SATURDAY,01:00 - 02:00,2b1cdd3d-4cd7-4bd2-a873-af41c175457c,https://www.last.fm/music/Euphonique,EUPHONIQUE
Just 4 Funk,http://www.laurenalicefitness.com,THE SUMMER HOUSE,FRIDAY,15:00 - 15:45,,https://www.last.fm/music/Just+4+Funk,JUST 4 FUNK
Extinction Rebellion,https://rebellion.earth/,BIMBLE INN,SATURDAY,21:30 - 00:00,,https://www.last.fm/music/Extinction+Rebellion,EXTINCTION REBELLION
Eyre Llew,https://bit.ly/2rnov2f,SCUM,SUNDAY,04:00 - 04:45,,https://www.last.fm/music/Eyre+Llew,EYRE LLEW
Ezra Collective,http://www.shabakahutchings.com/sons-of-kemet/ http://ezracollective.com/,WORMHOLE,SATURDAY,00:00 - 02:00,,https://www.last.fm/music/Ezra+Collective,EZRA COLLECTIVE
Sons of Kemet,http://www.shabakahutchings.com/sons-of-kemet/ http://ezracollective.com/,WORMHOLE,SATURDAY,00:00 - 02:00,fee950a2-e68c-4e76-b1ae-ff6efdf68b11,https://www.last.fm/music/Sons+of+Kemet,SONS OF KEMET
Fabio & Grooverider,https://www.facebook.com/fabioandgrooverider/,THE TEMPLE,THURSDAY,21:00 - 22:00,4ded8b42-a2b4-4a82-9c06-8938899ddc8a,https://www.last.fm/music/Fabio+&+Grooverider,FABIO & GROOVERIDER
TEA PARTY,https://www.rowanbank.org.uk/circus/forest-education/,GREENPEACE,WEDNESDAY,15:00 - 16:00,,https://www.last.fm/music/TEA+PARTY,TEA PARTY
Fantastic Negrito,https://fantasticnegrito.com,LEFT FIELD,SUNDAY,21:00 - 22:00,b7be8029-5ebe-4e4b-bc0c-a4d4756463c7,https://www.last.fm/music/Fantastic+Negrito,FANTASTIC NEGRITO
farai,,WOW,THURSDAY,20:00 - 21:00,,https://www.last.fm/music/farai,FARAI
Fat Boy Eats Everything,,ARCADIA'S PANGEA,SATURDAY,00:00 - 02:00,,https://www.last.fm/music/Fat+Boy+Eats+Everything,FAT BOY EATS EVERYTHING
Fat White Family,https://fatwhitefamilymusic.com/,THE PARK STAGE,SUNDAY,16:30 - 17:30,0935da47-cf41-4aa1-a91a-850ced520454,https://www.last.fm/music/Fat+White+Family,FAT WHITE FAMILY
Fatboy Slim,https://www.fatboyslim.net,GLADE,FRIDAY,22:25 - 00:25,ba81eb4a-0c89-489f-9982-0154b8083a28,https://www.last.fm/music/Fatboy+Slim,FATBOY SLIM
Father Funk,https://soundcloud.com/father-funk,TRUTH STAGE,SATURDAY,05:10 - 06:00,,https://www.last.fm/music/Father+Funk,FATHER FUNK
WBBL,https://soundcloud.com/father-funk,TRUTH STAGE,SATURDAY,05:10 - 06:00,,https://www.last.fm/music/WBBL,WBBL
Fatoumata Diawara,http://fatoumatadiawara.com/,WEST HOLTS STAGE,SUNDAY,17:00 - 18:00,6f5064bb-7dbb-4a44-bac5-04c467394817,https://www.last.fm/music/Fatoumata+Diawara,FATOUMATA DIAWARA
Firas,https://facebook.com/finn8bar,TOLPUDDLE,SATURDAY,19:00 - 21:00,,https://www.last.fm/music/Firas,FIRAS
Feeding The Fish,http://www.feedingthefish.com,SENSATION SEEKERS STAGE,FRIDAY,01:05 - 01:13,,https://www.last.fm/music/Feeding+The+Fish,FEEDING THE FISH
Feel The Real,,WOW,THURSDAY,19:00 - 21:00,,https://www.last.fm/music/Feel+The+Real,FEEL THE REAL
Felix Dickinson,https://www.facebook.com/felixdickinson/,GENOSYS,SUNDAY,03:00 - 05:00,,https://www.last.fm/music/Felix+Dickinson,FELIX DICKINSON
FERAL is KINKY,https://www.feraliskinky.com,THE SPIKE,THURSDAY,01:40 - 02:50,d6c3d6e4-86e8-482c-9084-ff05baadc983,https://www.last.fm/music/FERAL+is+KINKY,FERAL IS KINKY
Ferris & Sylvester,https://www.ferrisandsylvester.com/,STRUMMERVILLE,THURSDAY,18:30 - 19:00,,https://www.last.fm/music/Ferris+&+Sylvester,FERRIS & SYLVESTER
Ferris And Sylvester,http://ferrisandsylvester.co.uk,GREENPEACE STAGE,SUNDAY,15:00 - 15:45,,https://www.last.fm/music/Ferris+And+Sylvester,FERRIS AND SYLVESTER
fftp,https://www.facebook.com/fftp-722445607920655/,BLIND TIGER,SATURDAY,17:00 - 19:00,,https://www.last.fm/music/fftp,FFTP
Fierce,http://friskyonline.co.uk,SENSATION SEEKERS STAGE,THURSDAY,23:00 - 00:00,cf06127c-db8d-467e-94f1-d8c2efc5f0c3,https://www.last.fm/music/Fierce,FIERCE
FKJ,https://www.frenchkiwijuice.com/,SONIC,SUNDAY,15:45 - 16:45,8ef74994-73f6-459c-a10c-56a16e07b362,https://www.last.fm/music/FKJ,FKJ
Flamenco Thief,https://theflamencothief.com,THE RABBIT HOLE,SUNDAY,14:00 - 14:30,,https://www.last.fm/music/Flamenco+Thief,FLAMENCO THIEF
Flamingods,,GREENPEACE STAGE,SUNDAY,16:45 - 17:30,5359dc95-f340-4108-960c-0afdc13584ab,https://www.last.fm/music/Flamingods,FLAMINGODS
Flipron,,THE BANDSTAND,THURSDAY,18:20 - 19:00,dab6e64e-fefa-47f3-b2ef-5f9dfc76fba8,https://www.last.fm/music/Flipron,FLIPRON
Flohio,,GULLY BLUES,SUNDAY,21:15 - 22:00,,https://www.last.fm/music/Flohio,FLOHIO
Flying Mojito Bros,https://twitter.com/flyinmojitobros,STONEBRIDGE,SUNDAY,15:30 - 17:00,,https://www.last.fm/music/Flying+Mojito+Bros,FLYING MOJITO BROS
Foals,,THE PARK STAGE,SATURDAY,18:15 - 19:15,6a65d878-fcd0-42cf-aff9-ca1d636a8bcc,https://www.last.fm/music/Foals,FOALS
FOMO,,THE RABBIT HOLE,SATURDAY,17:00 - 18:00,,https://www.last.fm/music/FOMO,FOMO
Fontaines D.C.,http://ontainesband.com,THE RABBIT HOLE,SUNDAY,03:00 - 04:00,,https://www.last.fm/music/Fontaines+D.C.,FONTAINES D.C.
FONTAINES DC,http://fontainesband.com,LEFT FIELD,SUNDAY,18:00 - 19:00,,https://www.last.fm/music/FONTAINES+DC,FONTAINES DC
Fort Romeau,https://www.facebook.com/fortromeau,THE BEAT HOTEL,FRIDAY,23:00 - 01:30,fb654a6e-8b88-44a3-86de-4068b834033d,https://www.last.fm/music/Fort+Romeau,FORT ROMEAU
Eclair Fifi,https://www.facebook.com/fortromeau,THE BEAT HOTEL,FRIDAY,23:00 - 01:30,,https://www.last.fm/music/Eclair+Fifi,ECLAIR FIFI
Four Tet,http://www.fourtet.net/,ARCADIA'S PANGEA,SATURDAY,22:00 - 23:00,3bcff06f-675a-451f-9075-99e8657047e8,https://www.last.fm/music/Four+Tet,FOUR TET
Franc Moody,,PUSSY PARLURE,SATURDAY,20:30 - 21:30,,https://www.last.fm/music/Franc+Moody,FRANC MOODY
Frank Sanazi,http://www.franksanazi.com,MAVERICKS,SATURDAY,02:40 - 03:00,,https://www.last.fm/music/Frank+Sanazi,FRANK SANAZI
Frank Turner & The Sleeping Souls,https://frank-turner.com/,AVALON STAGE,FRIDAY,23:05 - 00:20,aca5718f-4f49-4439-b8f6-209db3f11757,https://www.last.fm/music/Frank+Turner+&+The+Sleeping+Souls,FRANK TURNER & THE SLEEPING SOULS
Franklin,,SPACEPORT,THURSDAY,21:30 - 22:45,f55701d6-4c4a-4039-9406-af6eea792383,https://www.last.fm/music/Franklin,FRANKLIN
Franky Wah,https://www.twitter.com/frankywahmusic,SPACEPORT,SUNDAY,17:20 - 18:30,,https://www.last.fm/music/Franky+Wah,FRANKY WAH
Freakenstein,,IICON,SUNDAY,03:00 - 05:00,,https://www.last.fm/music/Freakenstein,FREAKENSTEIN
Free Love,http://www.freelovenrg.com/,THE BEAT HOTEL,THURSDAY,18:15 - 19:15,8344f1af-36f0-4685-8977-06f6a1825ce1,https://www.last.fm/music/Free+Love,FREE LOVE
Freya Ridings,https://freyaridings.com/,JOHN PEEL STAGE,SATURDAY,16:30 - 17:30,,https://www.last.fm/music/Freya+Ridings,FREYA RIDINGS
Friendly Fires,https://friendlyfires.co.uk/,JOHN PEEL STAGE,SUNDAY,20:00 - 21:00,ef656595-bbe8-4386-8953-be8df9f54472,https://www.last.fm/music/Friendly+Fires,FRIENDLY FIRES
Frilla,https://www.facebook.com/officialfrilla/,BLIND TIGER,SUNDAY,19:30 - 20:30,06b6fab8-4c76-47ab-8242-70a9b93183bc,https://www.last.fm/music/Frilla,FRILLA
Luca Veste,https://www.funlovincrimewriters.com,ACOUSTIC STAGE,SATURDAY,15:25 - 16:15,,https://www.last.fm/music/Luca+Veste,LUCA VESTE
Chris Brookmyre,https://www.funlovincrimewriters.com,ACOUSTIC STAGE,SATURDAY,15:25 - 16:15,,https://www.last.fm/music/Chris+Brookmyre,CHRIS BROOKMYRE
Doug Johnstone,https://www.funlovincrimewriters.com,ACOUSTIC STAGE,SATURDAY,15:25 - 16:15,,https://www.last.fm/music/Doug+Johnstone,DOUG JOHNSTONE
Val McDermid,https://www.funlovincrimewriters.com,ACOUSTIC STAGE,SATURDAY,15:25 - 16:15,20049bec-e30c-4ad0-b7f4-16e3747707f9,https://www.last.fm/music/Val+McDermid,VAL MCDERMID
Stuart Neville,https://www.funlovincrimewriters.com,ACOUSTIC STAGE,SATURDAY,15:25 - 16:15,,https://www.last.fm/music/Stuart+Neville,STUART NEVILLE
FUNKE & THE TWO TONE BABY,,SMALL WORLD,Friday,21:30 - 22:30,,https://www.last.fm/music/FUNKE+&+THE+TWO+TONE+BABY,FUNKE & THE TWO TONE BABY
Funke and the Two Tone Baby,,AVALON CAFÉ STAGE,SATURDAY,01:00 - 02:00,5e7c3e00-3d35-47c1-99ee-b3cf442b961c,https://www.last.fm/music/Funke+and+the+Two+Tone+Baby,FUNKE AND THE TWO TONE BABY
FYI Chris,https://facebook.com/fyichris/,TOLPUDDLE,SATURDAY,23:00 - 02:00,3452c8c8-a523-4e81-9208-ed1625583066,https://www.last.fm/music/FYI+Chris,FYI CHRIS
Medlar,https://facebook.com/fyichris/,TOLPUDDLE,SATURDAY,23:00 - 02:00,f7ed2003-f262-4123-b547-a5809130fdbf,https://www.last.fm/music/Medlar,MEDLAR
Gabriel Templar,,MANDALA STAGE,FRIDAY,16:00 - 17:00,,https://www.last.fm/music/Gabriel+Templar,GABRIEL TEMPLAR
Gabriela Eva,,SMALL WORLD,Sunday,20:15 - 21:15,,https://www.last.fm/music/Gabriela+Eva,GABRIELA EVA
Gabrielle Aplin,http://www.gabrielleaplin.co.uk/,ACOUSTIC STAGE,FRIDAY,17:25 - 18:10,4abebe04-1e85-427b-9950-563945850f2e,https://www.last.fm/music/Gabrielle+Aplin,GABRIELLE APLIN
Gaea Knight,,MANDALA STAGE,SATURDAY,01:00 - 02:00,,https://www.last.fm/music/Gaea+Knight,GAEA KNIGHT
Gaffa Tape Sandy,https://www.facebook.com/falaunband/,FLYING BUS,FRIDAY,19:00 - 19:45,,https://www.last.fm/music/Gaffa+Tape+Sandy,GAFFA TAPE SANDY
Ganzo,,VILLAGE INN,THURSDAY,19:00 - 21:00,,https://www.last.fm/music/Ganzo,GANZO
Gardna x Kreed,,GULLY BLUES,SUNDAY,12:30 - 14:00,,https://www.last.fm/music/Gardna+x+Kreed,GARDNA X KREED
Gareth Jones,,THE PAVEMENT,WEDNESDAY,16:20 - 16:50,9b15927f-c85f-42ca-8228-43d27723f717,https://www.last.fm/music/Gareth+Jones,GARETH JONES
Gasper Nali,https://gaspernali.bandcamp.com/,TRUTH STAGE,SUNDAY,21:00 - 22:00,,https://www.last.fm/music/Gasper+Nali,GASPER NALI
Gato Preto,https://gatopretomusic.com/,TRUTH STAGE,SATURDAY,04:10 - 05:10,dcd7f721-97b3-47a3-9127-9f1706b7cce8,https://www.last.fm/music/Gato+Preto,GATO PRETO
Gavin Quiet,,SPACEPORT,SATURDAY,13:00 - 14:00,,https://www.last.fm/music/Gavin+Quiet,GAVIN QUIET
Gecko,http://www.geckoofficial.com,GREENPEACE STAGE,WEDNESDAY,16:00 - 16:45,dc6b1f78-0345-4140-8140-8fd02f5dc7af,https://www.last.fm/music/Gecko,GECKO
Gentleman George,,THE ROCKET LOUNGE,SATURDAY,00:00 - 01:00,,https://www.last.fm/music/Gentleman+George,GENTLEMAN GEORGE
Gentlemen,https://facebook.com/gentlementheband/,BREAD AND ROSES,FRIDAY,18:30 - 19:30,f157f101-8710-452b-8f55-04c956aa854a,https://www.last.fm/music/Gentlemen,GENTLEMEN
Gently Tender,,WILLIAM'S GREEN,SUNDAY,13:00 - 13:40,,https://www.last.fm/music/Gently+Tender,GENTLY TENDER
George Egg,http://www.georgeegg.com,MAVERICKS,SATURDAY,01:00 - 00:10,,https://www.last.fm/music/George+Egg,GEORGE EGG
George Ezra,https://www.georgeezra.com/,PYRAMID STAGE,FRIDAY,20:15 - 21:15,2c5e2a98-d9ea-46b5-9618-d9bb4863a920,https://www.last.fm/music/George+Ezra,GEORGE EZRA
George Fitzgerald,https://www.george-fitzgerald.com,GLADE,THURSDAY,20:35 - 21:35,ffa167fb-530d-4a46-8874-8511e39a9f57,https://www.last.fm/music/George+Fitzgerald,GEORGE FITZGERALD
George Orange,https://georgeorange.com/,GLEBELAND,FRIDAY,14:30 - 15:00,,https://www.last.fm/music/George+Orange,GEORGE ORANGE
George Smeddles,https://twitter.com/georgesmeddles,FLYING BUS,FRIDAY,00:30 - 02:00,,https://www.last.fm/music/George+Smeddles,GEORGE SMEDDLES
Georgia,https://www.georgiauk.com/,THE PARK STAGE,FRIDAY,14:00 - 14:45,8cf6bc9b-cd94-42e1-a11f-f08e92500fb6,https://www.last.fm/music/Georgia,GEORGIA
Gerry Cinnamon,https://www.facebook.com/gerrycinnamonmusic/,JOHN PEEL STAGE,SATURDAY,14:00 - 14:45,,https://www.last.fm/music/Gerry+Cinnamon,GERRY CINNAMON
Ghetto Kumbe,,GULLY BLUES,FRIDAY,19:45 - 20:45,,https://www.last.fm/music/Ghetto+Kumbe,GHETTO KUMBE
Ghetts,https://ghetts.com/,WOW,SATURDAY,01:00 - 01:45,62ffd9ee-13a1-49ed-8721-d07fd0b2f07d,https://www.last.fm/music/Ghetts,GHETTS
Giant Swan,https://www.soundcloud.com/giantswan,GLADE,SUNDAY,21:25 - 22:25,,https://www.last.fm/music/Giant+Swan,GIANT SWAN
Gideön,https://www.facebook.com/djgideon/,NYC DOWNLOW,SATURDAY,02:30 - 04:30,,https://www.last.fm/music/Gide%C3%B6n,GIDEÖN
Glade Marie,,NO AVERAGE GROOVE,SUNDAY,21:00 - 23:00,,https://www.last.fm/music/Glade+Marie,GLADE MARIE
goat girl,http://goatgirl.co.uk/,JOHN PEEL STAGE,FRIDAY,14:00 - 14:45,,https://www.last.fm/music/goat+girl,GOAT GIRL
Gojira,https://www.gojira-music.com/,TRUTH STAGE,FRIDAY,22:10 - 23:10,1c5efd53-d6b6-4d63-9d22-a15025cf5f07,https://www.last.fm/music/Gojira,GOJIRA
Gon von Zola,http://www.gonvonzola.com/,SMALL WORLD,Saturday,20:45 - 21:45,,https://www.last.fm/music/Gon+von+Zola,GON VON ZOLA
Gonne Choi,http://iamgonne.com/,PUSSY PARLURE,THURSDAY,19:20 - 20:20,,https://www.last.fm/music/Gonne+Choi,GONNE CHOI
good block,https://www.facebook.com/goodblocklondon,THE BEAT HOTEL,WEDNESDAY,18:00 - 19:30,,https://www.last.fm/music/good+block,GOOD BLOCK
Gorilla Tactics,https://www.facebook.com/gorillatacticsproductions/,BLIND TIGER,SATURDAY,14:00 - 15:00,,https://www.last.fm/music/Gorilla+Tactics,GORILLA TACTICS
Deekline,,CLASH,FRIDAY,00:00 - 02:00,067283d9-22cb-4c5e-9054-b8872eccbee3,https://www.last.fm/music/Deekline,DEEKLINE
