title,url,stage,day,time,mbid,lfm_url,orig_name
Jem Roberts,https://jemroberts.com,THE BANDSTAND,SATURDAY,13:50 - 14:35,,https://www.last.fm/music/Jem+Roberts,JEM ROBERTS
Jerri Hart,https://www.jerrihart.co.uk,CROONER'S CORNER,WEDNESDAY,16:20 - 17:05,,https://www.last.fm/music/Jerri+Hart,JERRI HART
Jesca Hoop,http://www.jescahoop.com,AVALON STAGE,FRIDAY,17:10 - 18:05,b5330942-ffdf-49cb-8a13-b5d7b5d67bff,https://www.last.fm/music/Jesca+Hoop,JESCA HOOP
Jim Bitch,,LONDON UNDERGROUND,THURSDAY,01:00 - 02:00,,https://www.last.fm/music/Jim+Bitch,JIM BITCH
Jim McGuinn,,DELUXE DINER,THURSDAY,21:00 - 22:30,,https://www.last.fm/music/Jim+McGuinn,JIM MCGUINN
JMSN,http://iamjmsn.com/,PUSSY PARLURE,FRIDAY,19:30 - 20:30,773bc0c0-a4ae-45a9-b71d-356174b67c08,https://www.last.fm/music/JMSN,JMSN
Jo Nathan,,NYC DOWNLOW,THURSDAY,20:00 - 21:30,,https://www.last.fm/music/Jo+Nathan,JO NATHAN
Joe Hart,http://bodyhammer.co.uk/,NYC DOWNLOW,SATURDAY,22:00 - 23:30,,https://www.last.fm/music/Joe+Hart,JOE HART
John Digweed,http://www.johndigweed.com,SPACEPORT,THURSDAY,01:30 - 03:00,68cac857-3147-43d0-879e-c63dc9c82014,https://www.last.fm/music/John+Digweed,JOHN DIGWEED
John Fairhurst,http://www.johnfairhurst.com/,BIMBLE INN,SUNDAY,18:45 - 19:30,c99f75a1-538a-4366-9be1-d2b518a4cb6d,https://www.last.fm/music/John+Fairhurst,JOHN FAIRHURST
Jolly,,RUMSHACK,WEDNESDAY,23:00 - 00:00,e5eda186-3173-4c4d-b011-04c40e170af7,https://www.last.fm/music/Jolly,JOLLY
SADS,,RUMSHACK,WEDNESDAY,23:00 - 00:00,37e9d194-6110-4e03-9042-79e718954e5f,https://www.last.fm/music/SADS,SADS
Jon Dasilva,https://soundcloud.com/jon-dasilva,BEZ'S FLYING BUS,SATURDAY,03:30 - 04:30,b2a5d6ab-07aa-4094-a521-5d60a66c7d91,https://www.last.fm/music/Jon+Dasilva,JON DASILVA
Jon Hicks,,SENSATION SEEKERS STAGE,FRIDAY,15:05 - 15:20,,https://www.last.fm/music/Jon+Hicks,JON HICKS
Jools Holland & His Rhythm & Blues Orchestra,http://www.joolsholland.com/,PYRAMID STAGE,SATURDAY,13:15 - 14:15,740b8198-f3be-4d81-aabd-3eccb35611a5,https://www.last.fm/music/Jools+Holland+&+His+Rhythm+&+Blues+Orchestra,JOOLS HOLLAND & HIS RHYTHM & BLUES ORCHESTRA
Jordan Rakei,https://www.jordanrakei.com/,PUSSY PARLURE,FRIDAY,18:00 - 19:00,,https://www.last.fm/music/Jordan+Rakei,JORDAN RAKEI
Josefin Öhrn + The Liberation,http://www.josefinohrn.com,GLADE,SUNDAY,21:05 - 22:05,,https://www.last.fm/music/Josefin+%C3%96hrn+%252B+The+Liberation,JOSEFIN ÖHRN + THE LIBERATION
Joseph,http://thebandjoseph.com/,ACOUSTIC STAGE,SATURDAY,12:00 - 12:40,d87ac6d8-2067-4adf-8989-829cda3c4086,https://www.last.fm/music/Joseph,JOSEPH
Josephine & The Artizans,http://www.josephineandtheatizans.com,CROISSANT NEUF,FRIDAY,16:00 - 17:00,,https://www.last.fm/music/Josephine+&+The+Artizans,JOSEPHINE & THE ARTIZANS
Josephine,http://www.josephineandtheartizans.com,AVALON CAFÉ STAGE,THURSDAY,15:00 - 15:45,ee38b371-6d4d-46ae-a822-c4f7be55a8c9,https://www.last.fm/music/Josephine,JOSEPHINE
The Artisans,http://www.josephineandtheartizans.com,AVALON CAFÉ STAGE,THURSDAY,15:00 - 15:45,e6d2fd06-17bb-4c31-8a4c-0ab128406bd5,https://www.last.fm/music/The+Artisans,THE ARTISANS
Josh Barry,,GREENPEACE/ENGINE ROOM,SATURDAY,14:00 - 14:40,,https://www.last.fm/music/Josh+Barry,JOSH BARRY
Josh Butler,,GENOSYS,THURSDAY,20:00 - 21:30,e6580007-aaf1-4bae-82e8-5ffa16ef4d97,https://www.last.fm/music/Josh+Butler,JOSH BUTLER
Josh Caffe,https://soundcloud.com/josh-caffe,THE MEAT RACK,SUNDAY,01:00 - 02:30,,https://www.last.fm/music/Josh+Caffe,JOSH CAFFE
Joy O,,WOW!,SATURDAY,01:00 - 03:00,8542f9a4-bd91-4066-91cf-359d2d9950db,https://www.last.fm/music/Joy+O,JOY O
Solar,,WOW!,SATURDAY,01:00 - 03:00,d69960c0-6410-499d-99ed-a76ba555ab81,https://www.last.fm/music/Solar,SOLAR
JS & The Lockerbillies,http://Lockerbillies.com,AVALON CAFÉ STAGE,FRIDAY,22:30 - 23:30,,https://www.last.fm/music/JS+&+The+Lockerbillies,JS & THE LOCKERBILLIES
Jubwise,,SALON CAROUSEL,FRIDAY,23:00 - 00:00,,https://www.last.fm/music/Jubwise,JUBWISE
Julia Jacklin,http://www.juliajacklin.com/,THE PARK STAGE,SUNDAY,15:10 - 16:00,,https://www.last.fm/music/Julia+Jacklin,JULIA JACKLIN
Jungle Brown,http://junglebrown.com/,RUMSHACK,SUNDAY,23:30 - 00:00,,https://www.last.fm/music/Jungle+Brown,JUNGLE BROWN
Jus Now,,THE GAS TOWER,FRIDAY,01:00 - 02:00,3ae210f7-e597-4661-a3c0-d73e6c64ddf1,https://www.last.fm/music/Jus+Now,JUS NOW
Dismantle,,THE GAS TOWER,FRIDAY,01:00 - 02:00,3585eb58-cb27-42d1-a94a-9508260be7f0,https://www.last.fm/music/Dismantle,DISMANTLE
Justice,http://www.justice.church/,WEST HOLTS STAGE,SUNDAY,22:00 - 23:15,f9c1cc73-36ba-4f8d-ba12-7d2490608886,https://www.last.fm/music/Justice,JUSTICE
Justin Townes Earle,https://www.justintownesearle.com/,ACOUSTIC STAGE,SUNDAY,16:20 - 17:05,6e0d1400-a880-4b2c-8305-e9b985a4549c,https://www.last.fm/music/Justin+Townes+Earle,JUSTIN TOWNES EARLE
K.B.S,,GLADE LOUNGE,SUNDAY,21:25 - 22:40,,https://www.last.fm/music/K.B.S,K.B.S
K.O.G,,RUMSHACK,SATURDAY,00:00 - 01:00,,https://www.last.fm/music/K.O.G,K.O.G
Kaiser Chiefs,http://www.kaiserchiefs.com/,OTHER STAGE,SATURDAY,16:15 - 17:15,90218af4-4d58-4821-8d41-2ee295ebbe21,https://www.last.fm/music/Kaiser+Chiefs,KAISER CHIEFS
Kangaroo Moon,http://www.kangaroomoon.com/,SMALL WORLD STAGE,FRIDAY,23:00 - 00:00,d6390cae-d0dc-4183-abc1-8150c399138e,https://www.last.fm/music/Kangaroo+Moon,KANGAROO MOON
Kano,http://kanomusic.com/,THE PARK STAGE,SUNDAY,21:00 - 22:00,2bf3971e-8595-4bd2-aace-8a71c42afb66,https://www.last.fm/music/Kano,KANO
Katch Pyro,,SALON CAROUSEL,FRIDAY,03:00 - 04:00,,https://www.last.fm/music/Katch+Pyro,KATCH PYRO
Kate Tempest,https://www.katetempest.co.uk/,WEST HOLTS STAGE,FRIDAY,17:45 - 18:45,7a2533c3-790e-4828-9b30-ca5467c609c5,https://www.last.fm/music/Kate+Tempest,KATE TEMPEST
Katey Brooks,http://kateybrooks.com/,THE BANDSTAND,SUNDAY,12:50 - 13:40,b3f1745a-cc6b-48dc-b07a-e13a135a1369,https://www.last.fm/music/Katey+Brooks,KATEY BROOKS
Katherine Abbott,https://SOUNDCLOUD.COM/KATHERINE-ABBOTT,BREAD AND ROSES,SUNDAY,18:00 - 19:00,,https://www.last.fm/music/Katherine+Abbott,KATHERINE ABBOTT
Kathryn Williams,http://kathrynwilliams.co.uk,AVALON STAGE,SATURDAY,18:40 - 19:40,e479c9f2-730c-4044-b554-e967320d57e9,https://www.last.fm/music/Kathryn+Williams,KATHRYN WILLIAMS
Katy Perry,https://www.katyperry.com/,PYRAMID STAGE,SATURDAY,18:00 - 19:00,122d63fc-8671-43e4-9752-34e846d62a9c,https://www.last.fm/music/Katy+Perry,KATY PERRY
Kelsey Lu,http://kelsey.lu/,THE PARK STAGE,SATURDAY,11:00 - 11:45,,https://www.last.fm/music/Kelsey+Lu,KELSEY LU
Kelvin 373,,SALON CAROUSEL,SUNDAY,02:00 - 03:00,,https://www.last.fm/music/Kelvin+373,KELVIN 373
Keston Cobblers Club,http://kestoncobblers.club/,WILLIAM'S GREEN,SUNDAY,16:00 - 16:40,75b73c7e-00c6-4ff6-bf35-a5ff3c914aac,https://www.last.fm/music/Keston+Cobblers+Club,KESTON COBBLERS CLUB
KEtO,https://ketomusic.bandcamp.com/,TOAD HALL,THURSDAY,15:10 - 15:50,,https://www.last.fm/music/KEtO,KETO
Kevin Saunderson,http://kevinsaunderson.com/,GENOSYS,SUNDAY,02:00 - 03:30,bf259ecd-fe89-4738-82fc-ecdd67de1fcc,https://www.last.fm/music/Kevin+Saunderson,KEVIN SAUNDERSON
Kezia,http://www.keziaofficial.co.uk/,SMALL WORLD STAGE,SUNDAY,12:00 - 13:00,7243cff9-8bc3-48fd-8cad-e94dbbd5b148,https://www.last.fm/music/Kezia,KEZIA
Khruangbin,http://www.khruangbin.com/,WEST HOLTS STAGE,SATURDAY,11:30 - 12:30,aea4c9b9-9f8d-49dc-b2ca-57d6f26e8634,https://www.last.fm/music/Khruangbin,KHRUANGBIN
Kiefer Sutherland,http://kiefersutherlandmusic.com,AVALON STAGE,SUNDAY,16:50 - 17:50,,https://www.last.fm/music/Kiefer+Sutherland,KIEFER SUTHERLAND
King Gizzard And The Lizard Wizard,http://kinggizzardandthelizardwizard.com/,JOHN PEEL STAGE,SUNDAY,14:30 - 15:30,,https://www.last.fm/music/King+Gizzard+And+The+Lizard+Wizard,KING GIZZARD AND THE LIZARD WIZARD
King Kong Company,http://kingkongcompany.com/,SONIC,SUNDAY,15:15 - 16:15,,https://www.last.fm/music/King+Kong+Company,KING KONG COMPANY
King Porter Stomp,https://www.kingporterstomp.co.uk/,GREENPEACE/ENGINE ROOM,SATURDAY,12:30 - 13:15,89098f35-ed69-4402-866d-3414475c0b43,https://www.last.fm/music/King+Porter+Stomp,KING PORTER STOMP
King Shiloh,http://kingshiloh.com/,THE CAVE,FRIDAY,02:00 - 04:00,,https://www.last.fm/music/King+Shiloh,KING SHILOH
Kings Of The Rollers,,THE CAVE,SUNDAY,03:00 - 05:00,,https://www.last.fm/music/Kings+Of+The+Rollers,KINGS OF THE ROLLERS
Kite Base,http://www.kiteba.se,GLADE,SUNDAY,18:15 - 19:15,,https://www.last.fm/music/Kite+Base,KITE BASE
Klose One,,RUMSHACK,FRIDAY,04:00 - 05:00,,https://www.last.fm/music/Klose+One,KLOSE ONE
Kodaline,http://www.kodaline.com/home,OTHER STAGE,SUNDAY,16:15 - 17:05,74aab3b7-93a5-473c-a729-f975234c58b6,https://www.last.fm/music/Kodaline,KODALINE
Smaak,http://www.kraaksmaak.com/,SONIC,SUNDAY,21:15 - 22:30,,https://www.last.fm/music/Smaak,SMAAK
Krafty Kuts,http://www.kraftykuts.com/,ARCADIA,SATURDAY,19:00 - 20:00,d14416ef-2283-49ef-9118-d690613d0bc9,https://www.last.fm/music/Krafty+Kuts,KRAFTY KUTS
A Skillz,http://www.kraftykuts.com/,ARCADIA,SATURDAY,19:00 - 20:00,96962ef6-326e-4c0e-8e9c-2944a00bd41b,https://www.last.fm/music/A+Skillz,A SKILLZ
Kris Kristofferson,http://kriskristofferson.com/,PYRAMID STAGE,FRIDAY,16:15 - 17:15,cb1ca13a-4821-4e66-aff0-0fd6b3dc9a81,https://www.last.fm/music/Kris+Kristofferson,KRIS KRISTOFFERSON
KT Tunstall,http://kttunstall.com/,ACOUSTIC STAGE,SATURDAY,16:20 - 17:05,951d2103-9c7d-4849-ae60-88bf6aa4790b,https://www.last.fm/music/KT+Tunstall,KT TUNSTALL
Kuenta i Tambu,http://www.kuentaitambu.com/,GULLY,FRIDAY,20:00 - 21:15,,https://www.last.fm/music/Kuenta+i+Tambu,KUENTA I TAMBU
Kurupt Fm,http://www.kuruptfm.com/,STONEBRIDGE BAR,FRIDAY,16:00 - 20:00,,https://www.last.fm/music/Kurupt+Fm,KURUPT FM
Kölsch,http://www.kolschofficial.com/,THE BLUES,THURSDAY,00:00 - 01:30,556ee13f-1ef3-4cf0-a11e-1c71aff962d4,https://www.last.fm/music/K%C3%B6lsch,KÖLSCH
l u c y,,THE BLUES,SATURDAY,13:00 - 14:00,,https://www.last.fm/music/l+u+c+y,L U C Y
Labess,https://www.facebook.com/Groupelabess,GREENPEACE/ENGINE ROOM,THURSDAY,18:20 - 19:00,14194cb4-7374-4d7e-9e7a-1ff1f47bc4a5,https://www.last.fm/music/Labess,LABESS
Laid Blak,,GULLY,SUNDAY,16:15 - 17:15,a61a7c6d-a09c-4d7b-8c38-2ae27f901a26,https://www.last.fm/music/Laid+Blak,LAID BLAK
Land of the Giants,,THE GATEWAY,THURSDAY,13:10 - 13:40,8548338b-2727-4c7a-b1ed-d93e61a95192,https://www.last.fm/music/Land+of+the+Giants,LAND OF THE GIANTS
Las Kellies,https://kellies.bandcamp.com/,WILLIAM'S GREEN,FRIDAY,13:00 - 13:40,f17de82d-c14c-4bdc-b320-e475b16d87cd,https://www.last.fm/music/Las+Kellies,LAS KELLIES
Laura Lamn,http://HTTP://WWW.LAURALAMN.COM/,TOAD HALL,THURSDAY,22:50 - 23:15,,https://www.last.fm/music/Laura+Lamn,LAURA LAMN
Laura Marling,https://www.lauramarling.com/,PYRAMID STAGE,SUNDAY,14:15 - 15:15,cd9713d6-6e5f-4143-9412-4d12b7bd47f2,https://www.last.fm/music/Laura+Marling,LAURA MARLING
Lauren Lane,,LOVEBULLETS,SATURDAY,17:00 - 18:30,,https://www.last.fm/music/Lauren+Lane,LAUREN LANE
Layo,,GLADE,SATURDAY,00:35 - 02:50,,https://www.last.fm/music/Layo,LAYO
Lazlo Legezer,,RUMSHACK,THURSDAY,02:00 - 03:00,,https://www.last.fm/music/Lazlo+Legezer,LAZLO LEGEZER
Lee Waller,,SPACEPORT,THURSDAY,16:45 - 18:00,,https://www.last.fm/music/Lee+Waller,LEE WALLER
Left/Right,http://www.punksmusic.com/artist/leftright,SPACEPORT,FRIDAY,01:45 - 02:55,,https://www.last.fm/music/Left%2FRight,LEFT/RIGHT
Leigh D Oliver,,GENOSYS,FRIDAY,22:30 - 00:00,,https://www.last.fm/music/Leigh+D+Oliver,LEIGH D OLIVER
Lekiddo - Lord Of The Lobsters!,,THE SUMMER HOUSE,FRIDAY,13:15 - 13:45,,https://www.last.fm/music/Lekiddo+-+Lord+Of+The+Lobsters%21,LEKIDDO - LORD OF THE LOBSTERS!
Lekiddo,http://www.Lekiddo.com/home.html,THE RABBIT HOLE,THURSDAY,21:00 - 21:30,,https://www.last.fm/music/Lekiddo,LEKIDDO
Lena Willikens,https://www.facebook.com/Lena-Willikens-542071665919312/,THE BEAT HOTEL,FRIDAY,21:00 - 22:30,,https://www.last.fm/music/Lena+Willikens,LENA WILLIKENS
Leo Stannard,,GREENPEACE/ENGINE ROOM,WEDNESDAY,20:00 - 20:40,,https://www.last.fm/music/Leo+Stannard,LEO STANNARD
Leon Vynehall,,STONEBRIDGE BAR,THURSDAY,22:30 - 00:00,b98202d3-4fb4-4e32-9ff3-b9e1987d02cf,https://www.last.fm/music/Leon+Vynehall,LEON VYNEHALL
leonn,http://HTTP://LEONN.CO.UK,BREAD AND ROSES,THURSDAY,23:00 - 00:00,,https://www.last.fm/music/leonn,LEONN
Let's Eat Grandma,http://letseatgrandma.co.uk/,WILLIAM'S GREEN,SUNDAY,17:00 - 17:35,,https://www.last.fm/music/Let%27s+Eat+Grandma,LET'S EAT GRANDMA
Lewis & Leigh,http://www.lewisandleigh.com/,ACOUSTIC STAGE,SATURDAY,12:50 - 13:20,cd73de81-3ced-4cec-8be0-6763fd25c7f0,https://www.last.fm/music/Lewis+&+Leigh,LEWIS & LEIGH
Leylines,https://www.theleylinesmusic.co.uk/,TOAD HALL,SUNDAY,21:00 - 21:45,,https://www.last.fm/music/Leylines,LEYLINES
Lilith Ai,https://www.musicglue.com/lilithai/,THE RABBIT HOLE,THURSDAY,19:45 - 20:30,,https://www.last.fm/music/Lilith+Ai,LILITH AI
Peaches,,JAGZ'S ACID LOUNGE,THURSDAY,20:00 - 23:00,3b1a5ad8-badd-4504-b37d-690835f13a0c,https://www.last.fm/music/Peaches,PEACHES
Liquid Ross,,GLADE LOUNGE,SATURDAY,22:30 - 01:00,,https://www.last.fm/music/Liquid+Ross,LIQUID ROSS
Lisa Hannigan,http://lisahannigan.ie/,THE PARK STAGE,SUNDAY,16:30 - 17:30,8d0d65cf-3d01-4110-bf36-7e1aa27b68f2,https://www.last.fm/music/Lisa+Hannigan,LISA HANNIGAN
Lisa Maffia,,CLASH,THURSDAY,23:00 - 00:00,e29abea1-aa3f-40d4-9bed-3f83343ebf95,https://www.last.fm/music/Lisa+Maffia,LISA MAFFIA
Lisa Marini,http://HTTP://LISAMARINI.COM,TOAD HALL,WEDNESDAY,21:15 - 22:00,,https://www.last.fm/music/Lisa+Marini,LISA MARINI
Lissie,http://www.lissie.com,AVALON STAGE,SUNDAY,15:20 - 16:20,ae7dc88a-f3c7-4008-9eb8-2aafda1be759,https://www.last.fm/music/Lissie,LISSIE
Little Dragon,http://little-dragon.net/,WEST HOLTS STAGE,FRIDAY,19:15 - 20:15,c8a9ae11-63bf-409b-8bf3-a96b3712a2ff,https://www.last.fm/music/Little+Dragon,LITTLE DRAGON
Little Kris,,SPACEPORT,THURSDAY,15:30 - 16:45,,https://www.last.fm/music/Little+Kris,LITTLE KRIS
Little Mammoths,http://www.littlemammoths.com,THE RABBIT HOLE,THURSDAY,16:15 - 17:00,,https://www.last.fm/music/Little+Mammoths,LITTLE MAMMOTHS
Little Unsaid,http://www.thelittleunsaid.com,SMALL WORLD STAGE,FRIDAY,16:00 - 17:00,,https://www.last.fm/music/Little+Unsaid,LITTLE UNSAID
Liz and the Lofty Things,http://HTTP://WWW.LIZANDTHELOFTYTHINGS.COM/,TOAD HALL,SUNDAY,19:30 - 20:30,,https://www.last.fm/music/Liz+and+the+Lofty+Things,LIZ AND THE LOFTY THINGS
Loefah,http://www.81ldn.com/,LONDON UNDERGROUND,FRIDAY,03:00 - 04:30,35d4519c-e1b8-4131-810f-042bb2ec748f,https://www.last.fm/music/Loefah,LOEFAH
LOGAN D B2B MAJISTRATE,,THE TEMPLE,THURSDAY,20:00 - 22:00,,https://www.last.fm/music/LOGAN+D+B2B+MAJISTRATE,LOGAN D B2B MAJISTRATE
London Elektricity Big Band,,GLADE,SUNDAY,16:50 - 17:50,,https://www.last.fm/music/London+Elektricity+Big+Band,LONDON ELEKTRICITY BIG BAND
London Grammar,https://splash.londongrammar.com/,JOHN PEEL STAGE,SUNDAY,20:30 - 21:30,4dbe08c1-b40a-43b3-ab89-210000bd8ab2,https://www.last.fm/music/London+Grammar,LONDON GRAMMAR
Loonaloop,http://www.loonaloopmusic.com,SMALL WORLD STAGE,THURSDAY,22:00 - 23:15,5650421e-e48a-4412-8903-9978df721c33,https://www.last.fm/music/Loonaloop,LOONALOOP
Lord Leopard,http://www.Lordleopard.com,LOVEBULLETS,THURSDAY,14:00 - 16:00,,https://www.last.fm/music/Lord+Leopard,LORD LEOPARD
Lorde,https://lorde.co.nz/,OTHER STAGE,FRIDAY,20:45 - 21:45,8e494408-8620-4c6a-82c2-c2ca4a1e4f12,https://www.last.fm/music/Lorde,LORDE
Louise Hart,,CROONER'S CORNER,WEDNESDAY,17:10 - 17:55,04eb1b75-8043-44e7-8839-a4f1a2541b18,https://www.last.fm/music/Louise+Hart,LOUISE HART
Love,,SMALL WORLD STAGE,WEDNESDAY,13:30 - 14:30,c6a5a81d-2544-499a-8b30-6c52179c0857,https://www.last.fm/music/Love,LOVE
Lovefingers,https://twitter.com/lovefingers?lang=en,THE BEAT HOTEL,THURSDAY,18:30 - 20:00,8c86c028-1d8e-4e76-bd1f-83d4ac30f4da,https://www.last.fm/music/Lovefingers,LOVEFINGERS
Low Chimes,https://www.lowchimes.com/,GREENPEACE/ENGINE ROOM,THURSDAY,16:00 - 16:40,,https://www.last.fm/music/Low+Chimes,LOW CHIMES
The New Forbidden,http://www.thenewforbidden.com,AVALON CAFÉ STAGE,THURSDAY,20:30 - 21:30,,https://www.last.fm/music/The+New+Forbidden,THE NEW FORBIDDEN
Loyle Carner,http://loylecarner.com/,JOHN PEEL STAGE,SATURDAY,16:50 - 17:40,,https://www.last.fm/music/Loyle+Carner,LOYLE CARNER
Lucas & King,http://www.lucasandking.com,AVALON STAGE,SUNDAY,11:30 - 12:20,,https://www.last.fm/music/Lucas+&+King,LUCAS & KING
Lucas and King,http://lucasandking.bandcamp.com,THE RABBIT HOLE,SATURDAY,13:00 - 13:30,,https://www.last.fm/music/Lucas+and+King,LUCAS AND KING
Lucinda,,LONDON UNDERGROUND,WEDNESDAY,00:00 - 01:30,,https://www.last.fm/music/Lucinda,LUCINDA
Lucy Gallant,http://www.lucygallant.com/,GULLY,SATURDAY,13:15 - 14:15,,https://www.last.fm/music/Lucy+Gallant,LUCY GALLANT
Lucy Kitt,http://lucykitt.co.uk/,ACOUSTIC STAGE,FRIDAY,12:55 - 13:25,,https://www.last.fm/music/Lucy+Kitt,LUCY KITT
Lucy Rose,https://www.lucyrosemusic.com,AVALON STAGE,SUNDAY,18:20 - 19:20,c79df192-153f-4cc3-b9bf-9c36bc797c73,https://www.last.fm/music/Lucy+Rose,LUCY ROSE
Lucy Spraggan,http://lucyspraggan.com/,ACOUSTIC STAGE,SATURDAY,13:35 - 14:15,0a441d27-91bd-4391-87bd-7169cf2b64fc,https://www.last.fm/music/Lucy+Spraggan,LUCY SPRAGGAN
Luke Howard,,NYC DOWNLOW,SUNDAY,03:30 - 05:00,b2da1675-3de7-4d72-9697-fc9b3372345d,https://www.last.fm/music/Luke+Howard,LUKE HOWARD
Luke Solomon,http://lukesolomon.com/,NYC DOWNLOW,SUNDAY,22:00 - 23:15,ece32969-caec-46eb-b74b-336800ec48d5,https://www.last.fm/music/Luke+Solomon,LUKE SOLOMON
Rob Mello,http://lukesolomon.com/,NYC DOWNLOW,SUNDAY,22:00 - 23:15,5eb9fdd3-898b-4835-8fee-87a7b0b9d325,https://www.last.fm/music/Rob+Mello,ROB MELLO
mad cows,,THE RABBIT HOLE,FRIDAY,00:45 - 02:00,,https://www.last.fm/music/mad+cows,MAD COWS
Mad Dog Mcrae,https://www.maddogmcrea.co.uk/,SMALL WORLD STAGE,WEDNESDAY,23:00 - 00:00,,https://www.last.fm/music/Mad+Dog+Mcrae,MAD DOG MCRAE
Mad Dog Mcrea,https://www.maddogmcrea.co.uk/,TOAD HALL,FRIDAY,23:00 - 23:40,71921031-0f4e-49e0-b9f1-f0b75b8b75ac,https://www.last.fm/music/Mad+Dog+Mcrea,MAD DOG MCREA
Madam X,http://www.djmadamx.com/,THE BLUES,SATURDAY,20:30 - 21:30,71db60e4-2647-416f-a036-5694ddd48220,https://www.last.fm/music/Madam+X,MADAM X
Mafia Kiss,http://www.mafiakiss.com,SPACEPORT,FRIDAY,21:15 - 22:45,,https://www.last.fm/music/Mafia+Kiss,MAFIA KISS
Maggie Rogers,http://www.maggierogers.com/,JOHN PEEL STAGE,SATURDAY,12:00 - 12:40,,https://www.last.fm/music/Maggie+Rogers,MAGGIE ROGERS
Maite Hontele,http://www.maitehontele.com/index.php?idioma=en,GLASTO LATINO,SUNDAY,23:30 - 01:00,b767bdf4-3d93-419d-a1b0-ad742eac8d77,https://www.last.fm/music/Maite+Hontele,MAITE HONTELE
Major Lazer,http://majorlazer.com/,OTHER STAGE,FRIDAY,22:30 - 23:45,75be165a-ad83-4d12-bd28-f589a15c479f,https://www.last.fm/music/Major+Lazer,MAJOR LAZER
Mal Webb,http://malwebb.customer.netspace.net.au/,SMALL WORLD STAGE,THURSDAY,13:15 - 14:15,bd153e83-e4f8-4708-81b5-108f642ae11b,https://www.last.fm/music/Mal+Webb,MAL WEBB
Man Power,http://man-power-music.com/,WOW!,THURSDAY,23:00 - 00:00,faca92cf-df82-420d-8c69-168b5eb48d78,https://www.last.fm/music/Man+Power,MAN POWER
Mandel Turner,http://www.mandelturner.com/,NYC DOWNLOW,SATURDAY,00:55 - 01:00,,https://www.last.fm/music/Mandel+Turner,MANDEL TURNER
Mandidextrous,,SALON CAROUSEL,SUNDAY,04:00 - 05:00,,https://www.last.fm/music/Mandidextrous,MANDIDEXTROUS
Marc Maya,https://www.residentadvisor.net/dj/marcmaya,LOVEBULLETS,THURSDAY,01:30 - 03:00,,https://www.last.fm/music/Marc+Maya,MARC MAYA
Margo Price,http://margoprice.net/,THE PARK STAGE,FRIDAY,13:30 - 14:30,,https://www.last.fm/music/Margo+Price,MARGO PRICE
Marika Hackman,http://marikahackman.com/,WILLIAM'S GREEN,SUNDAY,18:40 - 19:10,2b4f0c59-bd42-4d5c-9f14-e2a86550b0a8,https://www.last.fm/music/Marika+Hackman,MARIKA HACKMAN
Mark Lanegan,http://marklanegan.com/,THE PARK STAGE,FRIDAY,16:30 - 17:30,a9126556-f555-4920-9617-6e013f8228a7,https://www.last.fm/music/Mark+Lanegan,MARK LANEGAN
Mark XTC,,SALON CAROUSEL,THURSDAY,22:00 - 23:00,be7b490d-6ea7-478a-9122-1e35e993c379,https://www.last.fm/music/Mark+XTC,MARK XTC
MARSH FIRES,http://bitly.com/MarshFires,THE RABBIT HOLE,SUNDAY,12:30 - 13:00,,https://www.last.fm/music/MARSH+FIRES,MARSH FIRES
Marta del Valle,,THE CAVE,SATURDAY,23:00 - 00:30,,https://www.last.fm/music/Marta+del+Valle,MARTA DEL VALLE
MARTEN HØRGER,http://www.martenhorger.com,SPACEPORT,FRIDAY,22:45 - 00:15,,https://www.last.fm/music/MARTEN+H%C3%98RGER,MARTEN HØRGER
Martha Wainwright,https://www.marthawainwright.com/,ACOUSTIC STAGE,FRIDAY,17:25 - 18:10,231475d8-fddb-4d7d-aad9-287e59e4b4ba,https://www.last.fm/music/Martha+Wainwright,MARTHA WAINWRIGHT
Mash,http://djmash.co.uk/,LONDON UNDERGROUND,WEDNESDAY,20:00 - 21:30,f79800c5-45c4-417f-adbd-0f8064f94c5f,https://www.last.fm/music/Mash,MASH
Masilva,https://www.masilvamusic.com/,GULLY,FRIDAY,21:45 - 23:00,,https://www.last.fm/music/Masilva,MASILVA
Masters at Work,,NYC DOWNLOW,SUNDAY,02:00 - 03:30,cf4e13ec-128e-4df5-b772-9e2bf273643e,https://www.last.fm/music/Masters+at+Work,MASTERS AT WORK
Mat Jam Lamont,,CLASH,FRIDAY,22:00 - 23:00,,https://www.last.fm/music/Mat+Jam+Lamont,MAT JAM LAMONT
Matias Aguayo,https://www.facebook.com/don.matias.aguayo/,THE BEAT HOTEL,THURSDAY,22:30 - 00:00,0c84c8eb-7bc7-46a1-888c-daf00b42e63d,https://www.last.fm/music/Matias+Aguayo,MATIAS AGUAYO
Matt Black,,GREENPEACE/ENGINE ROOM,THURSDAY,23:30 - 00:30,,https://www.last.fm/music/Matt+Black,MATT BLACK
Matt Maltese,,THE RABBIT HOLE,SUNDAY,22:00 - 23:00,,https://www.last.fm/music/Matt+Maltese,MATT MALTESE
Matzka,,GULLY,SUNDAY,14:45 - 15:45,,https://www.last.fm/music/Matzka,MATZKA
Mau Mau,http://www.mau-mau.co.uk,RUMSHACK,WEDNESDAY,02:00 - 03:00,36be323a-edfd-49a3-ac25-a02ef6a2c351,https://www.last.fm/music/Mau+Mau,MAU MAU
